fecha,clae2,mujer,p10,p25,w_mean,w_median,p75,p90,p99
2013-04-01,31,1,2857,4089,6331,5778,7090,9678,24000
2013-04-01,32,0,3231,4554,7179,5963,7886,11651,26658
2013-04-01,32,1,2678,3913,6244,5646,6910,9057,23085
2013-04-01,33,0,2691,4108,10048,6486,11417,19585,47996
2013-04-01,33,1,2387,3931,9176,6028,9816,16804,62249
2013-04-01,35,0,6900,9732,18508,14445,21118,31494,79295
2013-04-01,35,1,5773,7726,13621,11393,15893,22269,57771
2013-04-01,36,0,5844,7735,13289,11631,16231,21092,37550
2013-04-01,36,1,4790,6994,11572,10336,14334,18720,34852
2013-04-01,37,0,3322,5692,7778,7278,9470,12159,20726
2013-04-01,37,1,2464,4797,7339,6590,8519,13582,19690
2013-04-01,38,0,5403,8460,11495,10675,13427,17019,34065
2013-04-01,38,1,3997,5893,11793,9217,15562,21321,42205
2013-04-01,39,0,3546,5584,9856,8540,12489,18848,30795
2013-04-01,39,1,2479,3826,7418,6221,8770,12216,36230
2013-04-01,41,0,1211,2287,4455,3663,5308,7413,20730
2013-04-01,41,1,2047,3028,6001,5117,6784,9770,28764
2013-04-01,42,0,2501,4511,9550,7090,12443,17702,41985
2013-04-01,42,1,2912,5048,9677,7839,12142,15905,39459
2013-04-01,43,0,1584,2856,6247,4562,6867,12000,31863
2013-04-01,43,1,2032,2948,6060,4966,6665,9984,29018
2013-04-01,45,0,2894,4620,7007,6012,7593,10874,28353
2013-04-01,45,1,2682,4052,6305,5778,7228,9710,22106
2013-04-01,46,0,2901,5210,8312,6322,8707,13400,41313
2013-04-01,46,1,2839,4217,7673,6102,7998,12011,36959
2013-04-01,47,0,2862,4500,6730,6135,7672,10254,22011
2013-04-01,47,1,2587,3032,5614,5661,6850,8871,16263
2013-04-01,49,0,3069,6061,9404,8946,12050,15092,25778
2013-04-01,49,1,2109,3511,7044,6400,8655,12194,25072
2013-04-01,50,0,5589,9187,21025,17078,26328,40454,71080
2013-04-01,50,1,4176,5731,10376,7947,12277,20195,38932
2013-04-01,51,0,10055,13703,26799,21404,33342,51319,91582
2013-04-01,51,1,8129,11064,16045,13779,19514,25980,43846
2013-04-01,52,0,2623,5296,9863,7701,11794,17581,45597
2013-04-01,52,1,2703,4642,7749,6385,8790,12792,34408
2013-04-01,53,0,5651,7581,9769,8982,11294,13931,24767
2013-04-01,53,1,4176,7242,9378,8428,10803,13410,31482
2013-04-01,55,0,2458,4466,6638,6342,7948,9775,21832
2013-04-01,55,1,1780,3000,5544,5794,7067,8640,15164
2013-04-01,56,0,1378,2554,4700,3966,6112,7735,17617
2013-04-01,56,1,1145,2167,3802,3073,5205,6698,13090
2013-04-01,58,0,3313,5700,12260,8245,13126,20643,75100
2013-04-01,58,1,2875,4909,8752,6943,9892,14282,36761
2013-04-01,59,0,1920,3718,9066,6481,11056,17579,49450
2013-04-01,59,1,1956,3119,7164,5484,8892,13550,32773
2013-04-01,60,0,4664,7467,14655,11949,16124,24474,68172
2013-04-01,60,1,3434,5911,10723,8358,11801,18200,49557
2013-04-01,61,0,6272,9107,16190,12174,16884,22589,80677
2013-04-01,61,1,4559,6893,11610,9551,12400,17830,46537
2013-04-01,62,0,4285,6025,11533,8747,13000,18988,55097
2013-04-01,62,1,3549,5413,9391,7350,10820,15820,39319
2013-04-01,63,0,4550,6759,13026,10466,15698,23326,51204
2013-04-01,63,1,3225,5730,9885,7925,11552,17549,41680
2013-04-01,64,0,7215,10170,18086,14341,19458,26403,79680
2013-04-01,64,1,5799,8259,12948,11152,15745,20233,40284
2013-04-01,65,0,3000,6244,13284,9442,14404,23319,78592
2013-04-01,65,1,4777,6633,10937,8764,12279,18066,46027
2013-04-01,66,0,2976,5548,11101,6972,11517,20165,70660
2013-04-01,66,1,2846,3374,7130,5885,7774,12000,32851
2013-04-01,68,0,2543,3860,6727,5885,7943,11484,23111
2013-04-01,68,1,1965,2915,5177,4547,6365,8297,18897
2013-04-01,69,0,2207,3080,7233,5632,7518,13999,36898
2013-04-01,69,1,2334,2964,5496,4610,6486,8899,22177
2013-04-01,70,0,2000,3270,8396,5628,8333,16602,53785
2013-04-01,70,1,2087,3012,7165,5616,8010,14855,32370
2013-04-01,71,0,1702,3027,8271,5475,9186,17111,47891
2013-04-01,71,1,2222,3131,6862,5747,8000,12455,30910
2013-04-01,72,0,3145,5408,12096,8522,13976,23082,67850
2013-04-01,72,1,2327,5051,10345,7608,12310,19929,53000
2013-04-01,73,0,2604,4538,11421,6983,10803,18760,94600
2013-04-01,73,1,1402,3426,8120,5878,8528,13492,56876
2013-04-01,74,0,1736,2972,6313,5000,6773,10826,38480
2013-04-01,74,1,1864,2873,5572,4428,6218,8703,33150
2013-04-01,75,0,2284,2933,4436,3760,5939,6991,10978
2013-04-01,75,1,2141,2868,3843,3078,5100,6364,9158
2013-04-01,77,0,2586,4877,8265,7152,10281,13889,30941
2013-04-01,77,1,2500,3400,6502,5898,7831,11331,22803
2013-04-01,78,0,922,2588,5286,4854,6947,9476,17776
2013-04-01,78,1,644,1709,4597,4093,6211,8614,18000
2013-04-01,79,0,2914,4644,8225,6253,8763,13445,42228
2013-04-01,79,1,2875,4219,7340,6109,8080,11733,29334
2013-04-01,80,0,2883,4650,5941,5304,6380,8479,20000
2013-04-01,80,1,2221,4127,5777,5123,6315,9113,18320
2013-04-01,81,0,1802,2864,4377,4194,5037,6787,13495
2013-04-01,81,1,1423,2122,3241,2905,4237,4972,8717
2013-04-01,82,0,1987,3668,7606,5527,7803,13292,46368
2013-04-01,82,1,2002,3392,5504,4495,6045,8689,24929
2013-04-01,85,0,654,1389,4495,3204,5974,9338,22314
2013-04-01,85,1,796,1925,4560,4030,6092,8803,16481
2013-04-01,86,0,3255,5167,8583,6815,9555,13926,38224
2013-04-01,86,1,2838,4752,6861,6190,8095,10715,21493
2013-04-01,87,0,2443,4205,5735,5239,6639,8531,19533
2013-04-01,87,1,2327,4173,5019,4978,5900,7099,11580
2013-04-01,88,0,2411,3207,5587,5412,6759,8626,20000
2013-04-01,88,1,2188,2932,4970,4517,6169,8094,16953
2013-04-01,90,0,416,906,4262,2998,6000,8329,25424
2013-04-01,90,1,424,1901,4369,3628,5978,8344,16069
2013-04-01,91,0,2174,4076,7817,6211,7894,10716,26048
2013-04-01,91,1,1617,2857,5296,4284,6544,8969,20742
2013-04-01,92,0,3618,5922,9322,8015,10657,14614,38860
2013-04-01,92,1,2879,3943,7089,6371,8989,11784,20021
2013-04-01,93,0,967,2469,6396,5671,8127,11535,30152
2013-04-01,93,1,839,1960,4736,3715,6633,9287,17488
2013-04-01,94,0,2421,4709,7961,6785,9332,13381,32868
2013-04-01,94,1,1729,3297,6297,5734,8020,11032,22033
2013-04-01,95,0,2220,3069,5890,5481,6503,8830,24549
2013-04-01,95,1,2132,2954,5589,4750,6180,7960,27599
2013-04-01,96,0,1560,2747,5205,4371,6292,8794,22071
2013-04-01,96,1,1460,2228,3949,3122,5032,6619,14493
2013-04-01,999,0,5744,8702,11406,10875,13763,17176,25903
2013-04-01,999,1,3161,5677,7983,6890,9533,12706,25489
2013-05-01,1,0,1360,2972,4561,3988,5132,7187,18380
2013-05-01,1,1,900,2048,4639,3847,6078,8149,19102
2013-05-01,2,0,1116,2380,3984,3478,4623,6550,15988
2013-05-01,2,1,1724,3012,5922,4273,6815,9804,20000
2013-05-01,3,0,2186,3833,10711,6971,14096,22295,54848
2013-05-01,3,1,3565,5214,7034,6520,7914,10756,21822
2013-05-01,5,0,5216,13487,20876,18211,27888,36144,58412
2013-05-01,5,1,11360,13587,19024,16089,22014,33175,43827
2013-05-01,6,0,14089,18489,40819,26747,42694,64705,289238
2013-05-01,6,1,9050,13000,26227,18226,26629,43910,157666
2013-05-01,7,0,7020,10320,20581,15750,23272,30178,87958
2013-05-01,7,1,6221,8541,17293,13991,20957,28430,64755
2013-05-01,8,0,3334,4667,10649,6748,10817,19044,63859
2013-05-01,8,1,2440,4765,11085,7084,12175,19027,89215
2013-05-01,9,0,9568,17857,27480,26015,33894,44680,75190
2013-05-01,9,1,5000,9287,17020,14690,20435,29596,62787
2013-05-01,10,0,3429,5386,9390,7648,10996,15447,34739
2013-05-01,10,1,2316,3803,6973,5956,8302,11631,26300
2013-05-01,11,0,3569,5552,11245,8961,13889,18881,43815
2013-05-01,11,1,2453,5002,9306,7793,11445,15463,38001
2013-05-01,12,0,4335,6286,13637,10075,16260,23562,74925
2013-05-01,12,1,3572,4533,9920,6583,9754,18583,70125
2013-05-01,13,0,3985,5177,7390,6384,8125,11153,25159
2013-05-01,13,1,3040,4568,6250,5634,7073,9489,18557
2013-05-01,14,0,3004,4573,6509,5994,7384,9199,20001
2013-05-01,14,1,2894,4370,6053,5852,7142,8506,15396
2013-05-01,15,0,4335,5653,7382,6807,8163,10000,22259
2013-05-01,15,1,3506,5380,6735,6514,7531,9187,18121
2013-05-01,16,0,1977,3182,5191,4871,6357,8000,16500
2013-05-01,16,1,2550,3520,5860,5613,6979,8704,21367
2013-05-01,17,0,4436,6219,10479,8750,12305,16706,40633
2013-05-01,17,1,3547,5004,8843,7042,10184,15073,38843
2013-05-01,18,0,3410,5582,9151,7767,10865,15296,32364
2013-05-01,18,1,2786,4479,7297,6647,8903,11962,24089
2013-05-01,19,0,6183,8039,17369,12426,20599,32334,82636
2013-05-01,19,1,5811,6398,12181,8672,14447,23026,48694
2013-05-01,20,0,5165,6781,12884,9544,14457,22009,62033
2013-05-01,20,1,3785,5812,10399,7850,11447,17975,47551
2013-05-01,21,0,6412,8796,17986,12656,21129,34392,75485
2013-05-01,21,1,5541,7500,12141,10021,13514,20267,44577
2013-05-01,22,0,4889,5968,9099,7604,10391,14172,30750
2013-05-01,22,1,3401,5296,7417,6573,8397,11287,25497
2013-05-01,23,0,3776,5479,9503,7881,11514,15704,35742
2013-05-01,23,1,3000,4974,8462,6886,9974,15006,32196
2013-05-01,24,0,5315,7469,13189,11348,15392,20781,53579
2013-05-01,24,1,3690,5720,12372,9382,15870,24054,47403
2013-05-01,25,0,3288,5119,7810,6678,9124,13000,26461
2013-05-01,25,1,2699,4543,6913,6082,8100,11217,23993
2013-05-01,26,0,5025,6692,11498,9827,14118,17701,40633
2013-05-01,26,1,5038,6713,11073,12027,14033,16012,25888
2013-05-01,27,0,4659,5871,9714,7793,10739,15285,41965
2013-05-01,27,1,3614,5393,8103,6910,9190,13351,32418
2013-05-01,28,0,4698,5987,10192,8033,11341,16666,40000
2013-05-01,28,1,3038,5146,8158,6944,9300,13225,34017
2013-05-01,29,0,6249,8500,14811,11914,15819,21456,66879
2013-05-01,29,1,4877,6899,12135,9552,13675,19460,51108
2013-05-01,30,0,3422,6032,10433,8716,12483,18524,41880
2013-05-01,30,1,3949,6000,10137,7886,12306,18248,35759
2013-05-01,31,0,3166,4787,6782,6102,7595,9863,22538
2013-05-01,31,1,3210,4621,6932,6516,7633,10268,25943
2013-05-01,32,0,3617,5286,8116,6792,8797,12273,37000
2013-05-01,32,1,2964,4466,6796,6149,7520,9731,25000
2013-05-01,33,0,2868,5121,10707,7498,12512,20639,52914
2013-05-01,33,1,2683,4356,8968,6778,10392,16402,44669
2013-05-01,35,0,7402,10158,18368,14675,20982,30748,79033
2013-05-01,35,1,6297,8212,14273,11872,15941,23148,64565
2013-05-01,36,0,6093,7940,13432,11594,16654,22144,38094
2013-05-01,36,1,5050,7357,12032,10683,15155,19500,35743
2013-05-01,37,0,3624,5872,8082,7491,9907,12419,20827
2013-05-01,37,1,3151,5000,8332,6953,9184,14958,25904
2013-05-01,38,0,5375,8391,13016,10726,13420,17695,85250
2013-05-01,38,1,4069,6147,12483,9369,16238,22830,47529
2013-05-01,39,0,2792,5262,9596,7884,11730,19016,28857
2013-05-01,39,1,3218,4243,7524,6850,9000,15000,21482
2013-05-01,41,0,1200,2272,4575,3702,5451,7557,22439
2013-05-01,41,1,2134,3356,6387,5371,7154,10000,29981
2013-05-01,42,0,2547,4563,9613,7160,12334,18012,41277
2013-05-01,42,1,3142,5236,9711,8048,12000,15827,41494
2013-05-01,43,0,1652,2917,6539,4823,7251,12517,33877
2013-05-01,43,1,2182,3327,6214,5326,7229,10150,27400
2013-05-01,45,0,3209,4769,7376,6619,8001,11349,28806
2013-05-01,45,1,2823,4175,6513,6070,7553,9947,21687
2013-05-01,46,0,3278,5582,8652,7024,9112,13574,40456
2013-05-01,46,1,3236,4607,7910,6840,8418,12145,34816
2013-05-01,47,0,3236,4894,7345,6939,8365,10806,24097
2013-05-01,47,1,2871,3453,6157,6143,7575,9407,17078
2013-05-01,49,0,3300,6327,9906,9366,12878,15889,27355
2013-05-01,49,1,2166,3737,7495,6788,9000,13293,26927
2013-05-01,50,0,5926,9435,21326,17434,26907,40921,76835
2013-05-01,50,1,4162,6241,11396,8252,12515,20985,51477
2013-05-01,51,0,10061,13318,25092,20683,30276,48091,82823
2013-05-01,51,1,7800,10590,15285,13460,18751,24171,41749
2013-05-01,52,0,2832,5569,10260,7950,12104,18090,45269
2013-05-01,52,1,2912,4889,8061,6804,9016,12802,34816
2013-05-01,53,0,5791,7627,9724,8949,11159,13736,24347
2013-05-01,53,1,4545,7238,9295,8424,10740,13377,25538
2013-05-01,55,0,2696,4787,6826,6479,8000,9735,23000
2013-05-01,55,1,2224,3215,5806,5951,7177,8648,16000
2013-05-01,56,0,1507,2600,4923,4075,6166,7817,18611
2013-05-01,56,1,1280,2261,3939,3180,5281,6839,14013
2013-05-01,58,0,3562,6000,12210,8486,13138,20249,69449
2013-05-01,58,1,3257,5171,9231,7272,10175,14913,40838
2013-05-01,59,0,1907,3890,9136,7000,11270,17066,42090
2013-05-01,59,1,2032,3670,7440,6024,9163,13596,31768
2013-05-01,60,0,4741,7550,13575,11863,15529,21267,51064
2013-05-01,60,1,3510,6210,10606,8846,12277,17687,40835
2013-05-01,61,0,6635,9114,14086,11767,15413,19442,52176
2013-05-01,61,1,4799,7119,10356,9459,11633,15113,32441
2013-05-01,62,0,4518,6600,11809,9096,13261,19169,52492
2013-05-01,62,1,3750,5708,9533,7723,11025,16000,39600
2013-05-01,63,0,4948,7300,13750,11197,16726,24053,52622
2013-05-01,63,1,3506,6223,10310,8516,12077,17737,37275
2013-05-01,64,0,8060,12086,22595,18341,27258,39211,87211
2013-05-01,64,1,6565,9318,16732,13939,20385,28912,56268
2013-05-01,65,0,3017,6338,12368,9356,13676,21496,65800
2013-05-01,65,1,4851,6711,10126,8716,11428,16137,37629
2013-05-01,66,0,3372,5946,11380,7613,12071,21002,61687
2013-05-01,66,1,3258,3775,7446,6668,8374,12197,28164
2013-05-01,68,0,2773,4000,7150,6502,8590,12210,24431
2013-05-01,68,1,2134,3303,5611,4961,7046,8933,19021
2013-05-01,69,0,2471,3461,7629,5958,8122,14334,36887
2013-05-01,69,1,2515,3364,5893,4963,7150,9340,22813
2013-05-01,70,0,2111,3500,8639,6002,8818,15346,55156
2013-05-01,70,1,2181,3395,7344,5895,8434,13536,32274
2013-05-01,71,0,1681,3132,8823,5753,9885,18573,52649
2013-05-01,71,1,2403,3473,7473,6232,8407,13000,36029
2013-05-01,72,0,3391,5408,11666,8690,14020,23082,55565
2013-05-01,72,1,2400,4738,10089,7638,12494,20037,43549
2013-05-01,73,0,2818,4815,10982,7228,10963,18540,75339
2013-05-01,73,1,1025,3478,7747,6078,8735,13324,41363
2013-05-01,74,0,1800,3330,6334,5091,7142,10702,32094
2013-05-01,74,1,1829,3241,5532,4708,6845,8933,24649
2013-05-01,75,0,2373,3333,4824,3794,6732,7710,13600
2013-05-01,75,1,2436,3276,4345,3504,5567,7228,10555
2013-05-01,77,0,2878,5053,9097,7627,10927,15662,34000
2013-05-01,77,1,2476,3600,7196,6552,8270,11677,28666
2013-05-01,78,0,1003,2882,5689,5427,7434,9825,18563
2013-05-01,78,1,604,1955,4907,4471,6727,8956,19168
2013-05-01,79,0,3187,5000,8253,6865,9040,13511,35134
2013-05-01,79,1,3006,4364,7195,6677,8337,11501,26117
2013-05-01,80,0,3006,4653,5902,5280,6304,8474,19525
2013-05-01,80,1,2325,4259,5785,5123,6555,9526,17123
2013-05-01,81,0,1885,3104,4506,4192,5044,7107,14346
2013-05-01,81,1,1494,2134,3322,3125,4225,4928,9293
2013-05-01,82,0,2192,3932,8100,5838,8322,13375,48768
2013-05-01,82,1,2149,3775,5854,4853,6627,9181,26325
2013-05-01,85,0,694,1427,4644,3283,6025,9479,24074
2013-05-01,85,1,846,1987,4615,4050,6113,8839,16783
2013-05-01,86,0,3389,5154,8343,6794,9356,13492,35000
2013-05-01,86,1,2875,4765,6733,6159,7970,10378,20076
2013-05-01,87,0,2431,4129,5575,5221,6414,8197,17473
2013-05-01,87,1,2348,4203,4974,4963,5827,6912,11273
2013-05-01,88,0,2492,3569,5814,5400,7201,8834,24532
2013-05-01,88,1,2284,3025,5013,4526,6314,7973,15612
2013-05-01,90,0,258,1190,4871,3645,6729,8870,30000
2013-05-01,90,1,522,2412,5163,4186,6705,8710,20511
2013-05-01,91,0,2241,4167,8488,6507,8280,11699,50074
2013-05-01,91,1,1608,2752,5397,4190,6580,9241,28325
2013-05-01,92,0,3757,5976,9355,7955,10667,14422,36373
2013-05-01,92,1,3211,4226,7145,6630,8990,11586,19205
2013-05-01,93,0,1104,2606,6329,5629,7818,11000,31109
2013-05-01,93,1,927,2063,4741,3789,6670,9043,17297
2013-05-01,94,0,2620,5029,8421,7241,9824,13985,34940
2013-05-01,94,1,1812,3439,6398,5781,8074,10999,22505
2013-05-01,95,0,2610,3453,6067,6003,7229,9259,18694
2013-05-01,95,1,2647,3368,5885,5318,6999,8446,24219
2013-05-01,96,0,1657,2937,5616,4725,6978,9327,22657
2013-05-01,96,1,1557,2554,4348,3506,5601,7283,14543
2013-05-01,999,0,5939,8628,11209,10603,13435,16903,25584
2013-05-01,999,1,3500,5895,8303,7405,9563,12926,25977
2013-06-01,1,0,1475,3580,6476,5760,7501,10498,27431
2013-06-01,1,1,1066,2681,6510,5246,8668,12113,29940
2013-06-01,2,0,1500,3072,5734,4963,6794,9587,23566
2013-06-01,2,1,2395,4319,7961,6219,9812,13756,39192
2013-06-01,3,0,2667,5952,18824,12683,23397,40596,104775
2013-06-01,3,1,5011,7486,10783,9856,12833,17042,36503
2013-06-01,5,0,4498,24340,40445,35807,54820,71780,122718
2013-06-01,5,1,22782,26041,36874,32338,42204,59757,83883
2013-06-01,6,0,19410,26449,49730,38159,59285,86347,214737
2013-06-01,6,1,12270,18494,32246,26064,38450,57881,130521
2013-06-01,7,0,12329,17569,28424,24660,32248,44831,113368
2013-06-01,7,1,9737,14723,25035,20937,30127,40833,92353
2013-06-01,8,0,4729,6944,16436,10359,16789,30316,112121
2013-06-01,8,1,3653,7126,17328,10984,19247,34028,106512
2013-06-01,9,0,13619,23105,36743,34572,45788,61453,103880
2013-06-01,9,1,6601,12259,21927,18540,26250,39788,83520
2013-06-01,10,0,4837,7876,13854,11407,16955,23800,52108
2013-06-01,10,1,3090,5156,10104,8739,12528,17897,37988
2013-06-01,11,0,4891,8114,16727,13738,21796,29160,65293
2013-06-01,11,1,3959,7514,14427,12323,18520,24650,57001
2013-06-01,12,0,5125,8064,18813,14662,23246,33745,87463
2013-06-01,12,1,3773,4807,12591,7172,14146,26607,78088
2013-06-01,13,0,5341,7545,11156,9633,12686,17505,39064
2013-06-01,13,1,4132,6149,9224,8299,10592,14188,29782
2013-06-01,14,0,4097,6169,9315,8477,10919,14199,28965
2013-06-01,14,1,3795,5747,8578,8025,10384,13043,23046
2013-06-01,15,0,5570,7629,10408,9505,11757,14802,32523
2013-06-01,15,1,4598,7119,9328,8687,10712,13476,27635
2013-06-01,16,0,2659,4272,7115,6493,8665,11194,24674
2013-06-01,16,1,3000,4910,8230,7601,10309,12691,29361
2013-06-01,17,0,6082,8777,15668,12952,18837,25749,61469
2013-06-01,17,1,4618,6966,13063,10224,15320,23224,60203
2013-06-01,18,0,4832,7662,13421,10846,15587,23706,50386
2013-06-01,18,1,3839,6121,10753,9307,12962,18713,38744
2013-06-01,19,0,9723,12065,26989,19058,32242,49191,133692
2013-06-01,19,1,8629,9954,18509,12546,21712,35841,88959
2013-06-01,20,0,7575,10406,19648,15021,23115,34801,88370
2013-06-01,20,1,5188,9005,15538,12129,17716,27273,71465
2013-06-01,21,0,9687,13523,27174,19892,33269,53134,110262
2013-06-01,21,1,8116,11245,18386,15363,21282,31536,66385
2013-06-01,22,0,6513,8600,13349,11147,15544,21488,46916
2013-06-01,22,1,4785,7527,10983,9918,12680,17176,37898
2013-06-01,23,0,5302,7840,14202,11688,17755,24389,51731
2013-06-01,23,1,4182,6768,12227,10052,14688,22720,47468
2013-06-01,24,0,6669,9665,19420,16486,23170,31508,79207
2013-06-01,24,1,4313,7691,18037,13568,23949,35486,71541
2013-06-01,25,0,4290,6491,10268,8540,11959,17623,37489
2013-06-01,25,1,3550,6000,9568,8238,11329,15578,34915
2013-06-01,26,0,6578,9359,16414,13786,20840,26695,60372
2013-06-01,26,1,6628,9644,15673,16090,20615,23609,38660
2013-06-01,27,0,6000,7776,13006,10453,14643,21730,53550
2013-06-01,27,1,4876,7309,11181,9680,12782,18581,39440
2013-06-01,28,0,5799,7542,13222,10294,15330,23620,51086
2013-06-01,28,1,3809,6979,11387,9695,13267,19229,45933
2013-06-01,29,0,7860,11157,19513,16916,23736,31917,62071
2013-06-01,29,1,5897,9448,16072,13736,19412,26404,55876
2013-06-01,30,0,4747,7651,13627,10558,16683,24996,55324
2013-06-01,30,1,5355,7716,13718,10267,16499,24998,44340
2013-06-01,31,0,4245,6222,9113,7869,10346,13916,32821
2013-06-01,31,1,4191,6069,9434,8622,11009,15321,30000
2013-06-01,32,0,4839,7020,11082,9607,12409,18135,42395
2013-06-01,32,1,3671,5822,9505,8733,11129,14386,36895
2013-06-01,33,0,4029,6954,15068,10568,18527,30517,69704
2013-06-01,33,1,3383,6017,13762,10374,16523,25436,75488
2013-06-01,35,0,10985,15298,26898,21795,30799,43874,115143
2013-06-01,35,1,8844,11871,19971,17079,22462,32034,84724
2013-06-01,36,0,8227,11150,19892,17172,25272,33781,57142
2013-06-01,36,1,6050,10152,17168,15566,22436,29043,51020
2013-06-01,37,0,4840,8371,11653,10875,15062,18296,30947
2013-06-01,37,1,4570,7183,11719,10408,13862,23152,36381
2013-06-01,38,0,7926,11215,15614,14340,18050,23727,48811
2013-06-01,38,1,5660,8895,17141,13059,22948,31911,65966
2013-06-01,39,0,5047,7870,14203,11833,17680,25500,45579
2013-06-01,39,1,4359,6891,10426,10078,13000,16701,26878
2013-06-01,41,0,1592,3074,6389,5154,7709,10704,31553
2013-06-01,41,1,2912,4906,9208,7947,10741,14986,41689
2013-06-01,42,0,3404,6333,13543,10273,17671,26625,55364
2013-06-01,42,1,4395,7596,13960,11962,18491,22806,52535
2013-06-01,43,0,2221,4042,9093,6871,10489,17866,43621
2013-06-01,43,1,3020,4784,8988,7685,10842,14964,36000
2013-06-01,45,0,4449,6851,10709,9723,11882,17000,40808
2013-06-01,45,1,3841,5800,9436,8855,11234,14994,32005
2013-06-01,46,0,4649,7864,12635,10379,13516,20288,60000
2013-06-01,46,1,4287,6270,11562,10053,12658,18602,52059
2013-06-01,47,0,4521,6950,10765,10260,12528,16459,33617
2013-06-01,47,1,3788,5048,8927,8814,11268,14191,25312
2013-06-01,49,0,4484,8511,14062,13463,18615,23021,38580
2013-06-01,49,1,2933,5238,10780,9424,13108,20316,39048
2013-06-01,50,0,7969,13488,29460,24613,39003,57619,97725
2013-06-01,50,1,5653,9253,16128,12389,19182,30587,65633
2013-06-01,51,0,12892,18139,33610,27693,40928,63102,114651
2013-06-01,51,1,10501,13858,20507,18425,25494,32343,53407
2013-06-01,52,0,3358,7688,14595,11286,18155,27470,64545
2013-06-01,52,1,3931,6937,11597,9989,13468,19661,47877
2013-06-01,53,0,7093,9989,13130,12204,15546,19286,33788
2013-06-01,53,1,3464,9335,11899,11206,14638,18088,35799
2013-06-01,55,0,3514,6266,9675,9474,11883,14400,30423
2013-06-01,55,1,2533,4453,8136,8544,10641,12754,21344
2013-06-01,56,0,2044,3721,6961,5859,9206,11742,26044
2013-06-01,56,1,1661,3166,5688,4669,7700,10211,19658
2013-06-01,58,0,5188,8968,17495,12945,20532,31428,83435
2013-06-01,58,1,4642,7625,13512,11173,15544,22780,52440
2013-06-01,59,0,1773,4580,12176,9680,15342,23813,62137
2013-06-01,59,1,1777,4057,9742,7615,12293,18505,46500
